Timestep,Collisions,Density,Minimum_Separation
268,2,500,0.49631
269,0,492,0.509225
270,2,480,0.4720198
271,2,463,0.4777133
272,2,457,0.466302
273,2,443,0.4622746
274,0,431,0.5059469
275,4,429,0.4326529
276,4,427,0.4576736
277,4,415,0.4020615
278,4,413,0.4501739
279,2,409,0.418953
280,2,415,0.464342
281,0,423,0.5008388
282,2,409,0.4874991
283,2,403,0.4702751
284,0,407,0.5036545
285,0,403,0.5620468
286,0,399,0.5577193
287,0,386,0.5245529
288,0,386,0.5411945
289,0,378,0.515703
290,0,370,0.5261601
291,2,368,0.4783282
292,0,360,0.5419338
293,0,338,0.5264565
294,0,326,0.5678431
295,0,320,0.5451793
296,0,308,0.5758743
297,0,314,0.5632517
298,0,296,0.5668498
299,2,276,0.4932877
300,2,270,0.4785256
301,2,270,0.4963683
302,0,262,0.5400177
303,0,262,0.5255783
304,2,260,0.4624836
305,0,258,0.5227429
306,0,248,0.574392
307,0,242,0.554096
308,0,230,0.5640142
309,0,228,0.5508245
310,0,216,0.5957591
311,0,216,0.542661
312,0,220,0.5377359
313,0,204,0.5506779
314,0,202,0.5173551
315,0,196,0.5273054
316,2,190,0.4812746
317,0,188,0.5357262
318,0,174,0.5633774
319,0,162,0.5257698
320,0,154,0.5644258
321,0,146,0.5795932
322,0,146,0.5788708
323,0,138,0.5858679
324,0,132,0.5908519
325,0,124,0.5579657
326,0,122,0.5940509
327,0,116,0.5613827
328,0,114,0.5892449
329,0,106,0.5935061
330,0,96,0.5632341
331,0,88,0.6090282
332,0,84,0.5981568
333,0,84,0.5931278
334,0,78,0.5942186
335,0,78,0.6015143
336,0,74,0.6148934
337,0,70,0.6223701
338,0,62,0.6044053
339,0,54,0.6827981
340,0,54,0.6518793
341,0,60,0.6000854
342,0,58,0.5686152
343,0,60,0.6051939
344,0,58,0.6498578
345,0,52,0.6227018
346,0,54,0.6182233
347,0,52,0.6111784
348,0,54,0.6330631
349,0,54,0.6202089
350,0,50,0.6108093
351,0,46,0.6061791
352,0,44,0.6051426
353,0,36,0.6078004
354,0,32,0.6141673
355,0,26,0.6241786
356,0,24,0.6376983
357,0,24,0.6209219
358,0,24,0.6157228
359,0,24,0.6241691
360,0,24,0.6468146
361,0,24,0.6830487
362,0,24,0.7314376
363,0,26,0.7901705
364,0,26,0.843312
365,0,26,0.8689967
366,0,30,0.80371
367,0,30,0.7468711
368,0,30,0.7007391
369,0,28,0.6676926
370,0,26,0.6498954
371,0,28,0.6485117
372,0,24,0.663701
373,0,24,0.6944535
374,0,24,0.7388824
375,0,24,0.7947226
376,0,22,0.8597606
377,0,22,0.932117
378,0,20,0.9065224
379,0,20,0.8697429
380,0,12,0.8875733
381,0,10,0.9569979
382,0,10,1.068012
383,0,10,1.117208
384,0,8,1.06716
385,0,4,1.029817
386,0,8,1.002714
387,0,8,0.9838153
388,0,10,0.9715137
389,0,10,0.9644869
390,0,12,0.9617206
391,0,12,0.9623858
392,0,12,0.9658536
393,0,12,0.9716083
394,0,12,0.9597836
395,0,12,0.8971495
396,0,14,0.8367727
397,0,12,0.7805331
398,0,12,0.730593
399,0,12,0.6893277
400,0,12,0.6593424
401,0,10,0.6427814
402,0,10,0.6412408
403,0,8,0.6552989
404,0,8,0.6842918
405,0,10,0.7267123
406,0,8,0.7805545
407,0,8,0.8299257
408,0,10,0.8855466
409,0,10,0.9474814
410,0,10,1.015573
411,0,12,0.9579048
412,0,10,0.8203899
413,0,10,0.7145351
414,0,10,0.6648129
415,0,8,0.6914386
416,0,6,1.078947
417,0,6,1.047862
418,0,6,1.031997
419,0,6,1.032046
420,0,6,1.048005
421,0,4,1.079164
422,0,4,1.124261
423,0,2,1.181708
424,0,4,1.199823
425,0,2,1.237487
426,0,2,1.291903
427,0,4,1.271391
428,0,2,1.440346
429,0,0,1.529879
430,0,0,1.627213
431,0,0,1.700349
432,0,0,1.785788
433,0,0,1.881933
434,0,0,1.987726
435,0,0,3.355472
436,0,0,3.399806
437,0,0,5.938071
438,0,0,5.106379
439,0,0,2.398302
440,0,0,3.745833
441,0,0,3.738191
442,0,0,15.9657
443,0,0,40.36289
444,0,0,25.65645
445,0,0,40.36103
446,0,0,40.36103
447,0,0,40.36103
448,0,0,40.36103
449,0,0,40.36103
450,0,0,40.36103
451,0,0,40.36103
452,0,0,40.36103
453,0,0,40.36103
454,0,0,40.36103
455,0,0,40.36103
456,0,0,40.36103
457,0,0,40.36103
458,0,0,40.36103
459,0,0,40.36103
460,0,0,40.36103
461,0,0,40.36103
462,0,0,40.36103
463,0,0,40.36103
464,0,0,40.36103
465,0,0,40.36103
466,0,0,40.36103
467,0,0,40.36103
468,0,0,40.36103
469,0,0,40.36103
470,0,0,40.36103
471,0,0,40.36103
472,0,0,40.36103
473,0,0,40.36103
474,0,0,40.36103
475,0,0,40.36103
476,0,0,40.36103
477,0,0,40.36103
478,0,0,40.36103
479,0,0,40.36103
480,0,0,40.36103
481,0,0,40.36103
482,0,0,40.36103
483,0,0,40.36103
484,0,0,40.36103
485,0,0,40.36103
486,0,0,40.36103
487,0,0,40.36103
488,0,0,40.36103
489,0,0,40.36103
490,0,0,40.36103
491,0,0,40.36103
492,0,0,40.36103
493,0,0,40.36103
494,0,0,40.36103
495,0,0,40.36103
496,0,0,40.36103
497,0,0,40.36103
498,0,0,40.36103
499,0,0,40.36103
500,0,0,40.36103
501,0,0,40.36103
502,0,0,40.36103
503,0,0,40.36103
504,0,0,40.36103
505,0,0,40.36103
506,0,0,40.36103
507,0,0,40.36103
508,0,0,40.36103
509,0,0,40.36103
510,0,0,40.36103
511,0,0,40.36103
512,0,0,40.36103
513,0,0,40.36103
514,0,0,40.36103
515,0,0,40.36103
516,0,0,40.36103
517,0,0,40.36103
518,0,0,40.36103
519,0,0,40.36103
520,0,0,40.36103
521,0,0,40.36103
522,0,0,40.36103
523,0,0,40.36103
524,0,0,40.36103
525,0,0,40.36103
526,0,0,40.36103
527,0,0,40.36103
528,0,0,40.36103
529,0,0,40.36103
530,0,0,40.36103
531,0,0,40.36103
532,0,0,40.36103
