Timestep,Collisions,Density,Minimum_Separation
264,120,681,0.003472179
265,118,681,0.003378987
266,118,687,0.0007020235
267,122,697,0.001715064
268,124,703,0.001085877
269,127,701,0.003880501
270,126,705,0.001415491
271,123,707,0.001217186
272,113,690,0.003882885
273,120,689,0.002750993
274,127,691,0.0001279116
275,133,688,0.003205061
276,139,693,0.001199961
277,138,704,0.00163579
278,140,700,0.0003843009
279,134,705,0.0001974106
280,132,704,0.002352417
281,132,704,0.003780395
282,132,706,0.005235195
283,134,704,0.0103128
284,135,708,0.007056773
285,132,682,0.001890898
286,131,683,0.0004937947
287,132,688,0.003049314
288,133,695,0.0003235042
289,136,697,0.003890306
290,136,709,0.004848182
291,137,708,0.002937704
292,120,668,0.003590494
293,119,673,0.007633299
294,120,682,0.0005930066
295,126,686,0.004193693
296,127,688,0.004035115
297,117,661,0.003677815
298,120,670,0.0004933774
299,120,672,0.0002966523
300,118,672,0.004861653
301,116,672,0.001852691
302,122,676,0.001446962
303,132,675,0.001507044
304,133,682,0.002227992
305,132,682,0.001510382
306,133,687,0.002412915
307,131,693,0.0002970695
308,128,705,0.002925575
309,127,706,0.00240311
310,131,709,0.001974076
311,134,706,0.003241807
312,131,705,0.0004898906
313,136,704,0.002017289
314,135,709,0.005186796
315,139,707,0.008202404
316,138,712,0.003302604
317,138,720,0.0003969669
318,137,717,0.003596902
319,129,705,0.001260906
320,130,707,0.008275211
321,129,703,0.007117391
322,128,707,0.0014669
323,131,720,0.0002158284
324,138,725,0.008681595
325,139,731,0.004665673
326,142,738,0.005315065
327,163,768,0.006318986
328,162,773,0.00195992
329,160,768,0.001903713
330,161,771,0.0002986044
331,159,779,0.0003316998
332,160,779,2.503395E-06
333,158,784,0.0001279116
334,159,792,0.0002096891
335,148,762,0.0004869998
336,147,759,0.0005846024
337,152,787,0.0005380809
338,142,761,0.0003725886
339,148,763,9.161234E-05
340,154,761,0.0001856089
341,159,764,0.0001938045
342,171,763,0.0002808869
343,168,764,0.000505209
344,157,744,0.001012415
345,174,768,0.001672119
346,172,779,0.002395302
347,178,779,0.0007688999
348,180,776,0
349,181,773,0.0002441406
350,179,775,0.001896739
351,177,777,0.002277017
352,175,782,0.001666203
353,175,780,0.002209604
354,168,762,0.00231421
355,168,773,0.0005555153
356,169,783,0.001711607
357,170,788,0.0004926026
358,169,795,0.001010954
359,171,803,0.001795053
360,175,811,0.003398061
361,177,823,0.005609006
362,178,832,0.001518816
363,178,827,0.0009931922
364,180,828,0.0008478761
365,178,830,0.0005732775
366,175,832,0.001710832
367,181,833,0.004703701
368,181,834,0.007983625
369,186,835,0.003159106
370,189,837,0.001679838
371,188,841,0.006299675
372,211,871,0.0069561
373,212,878,0.005621612
374,211,881,0.003707707
375,213,883,0.0008547306
376,216,889,0.0002819002
377,221,890,0.0009822994
378,223,895,0.001391828
379,231,933,4.804134E-05
380,231,944,0.0007818341
381,234,954,0.003014505
382,236,957,0.001057506
383,236,963,0.0006757975
384,234,968,5.558133E-05
385,238,981,0.0002017915
386,242,995,0.0008440018
387,252,1015,8.362532E-05
388,252,1020,0.0003997982
389,254,1022,0.000523597
390,255,1023,0.001380891
391,257,1021,0.0004315972
392,257,1024,0.001599133
393,257,1027,0.002886176
394,249,1002,0.001819499
395,249,1002,0.0005110875
396,252,1000,0.0001887083
397,250,1007,0.00341469
398,257,1015,0.0005384088
399,262,1019,0.002496541
400,264,1032,0.003359288
401,262,1037,0.0007289946
402,283,1067,0.0009989738
403,283,1065,0.0003482997
404,283,1065,0.004770458
405,284,1067,0.001573205
406,288,1071,6.318092E-05
407,294,1070,0.001573205
408,300,1109,0.0009291172
409,309,1115,0.001573205
410,312,1120,0.001573205
411,313,1123,0.001573205
412,316,1123,0.000942409
413,315,1120,0.0009928048
414,316,1140,0.001456857
415,312,1149,0.0008741617
416,314,1170,0.001052856
417,312,1174,0.001052856
418,317,1173,0.000492394
419,321,1185,0.001052856
420,328,1190,0.001237988
421,330,1201,0.0002491176
422,325,1215,0.0003633797
423,327,1240,0.001559019
424,344,1283,0.001489908
425,348,1286,0.0006895065
426,351,1294,0.0009351969
427,350,1297,0.0006698966
428,358,1301,0.000149399
429,359,1299,0.0003875792
430,357,1311,0.0009499788
431,362,1316,0.001329839
432,362,1329,0.0009471774
433,365,1333,0.0001038909
434,364,1338,0.0001952946
435,361,1339,0.0001263022
436,362,1341,6.54161E-05
437,368,1341,0.000897646
438,393,1396,0.001565933
439,397,1395,0.0001530051
440,400,1394,0.001278505
441,407,1402,0.0009478927
442,415,1403,0.0003169179
443,433,1404,0.001758337
444,421,1349,0.001424909
445,422,1353,8.404255E-05
446,418,1330,0.001572877
447,417,1333,0.002734125
448,419,1332,0.001431942
449,418,1339,0.0004301071
450,415,1347,0.0001367033
451,413,1375,0.0002774
452,415,1382,0.0009098649
453,421,1392,0.001048148
454,423,1396,0.001125753
455,424,1405,0.001163006
456,424,1416,3.576279E-07
457,422,1428,0.0006048232
458,422,1434,0.0005115867
459,422,1443,3.0756E-05
460,420,1456,0.0004279613
461,423,1465,0.000513792
462,418,1479,0.0006723404
463,416,1486,0.0006678998
464,415,1493,0.0006723404
465,428,1535,0.0002453923
466,426,1539,0.0006723404
467,427,1540,0.0006723404
468,438,1540,0.0006825924
469,449,1546,0.0007086396
470,461,1555,0.0005686879
471,469,1563,4.220009E-05
472,473,1565,0.0008708239
473,476,1570,0.0004589558
474,491,1574,9.799004E-05
475,495,1571,0.001022756
476,503,1572,0.001659155
477,505,1570,0.0007616282
478,513,1573,0.001564801
479,515,1576,0.002122506
480,521,1575,0.0002677441
481,521,1602,0.0001029968
482,536,1678,0.001642227
483,537,1692,0.002331674
484,532,1713,0.002614021
485,540,1745,0.003840089
486,540,1758,0.002381712
487,538,1767,0.0003017187
488,543,1797,0.0004717112
489,541,1807,0.0007831156
490,539,1812,0.0001576543
491,521,1763,0.000970006
492,511,1741,0.000416398
493,511,1750,0.000315398
494,512,1769,0.0001992583
495,518,1783,0.0003622174
496,519,1797,0.0008037984
497,522,1800,0.0007763803
498,527,1800,0.0009010136
499,539,1801,0.001182109
500,544,1807,0.001537085
501,554,1815,0.001110077
502,550,1765,0.001455367
503,550,1778,1.752377E-05
504,559,1782,0.001201004
505,571,1790,0.0001116991
506,593,1862,0.0001159906
507,594,1869,0.001162201
508,594,1873,0.0005315542
509,596,1877,0.0006539822
510,600,1878,0.0009983033
511,599,1880,0.0002513975
512,604,1885,3.200769E-05
513,606,1889,0.0002546012
514,608,1890,0.001580715
515,608,1891,0.0009950399
516,617,1875,7.605553E-05
517,617,1881,0.001427054
518,622,1877,0.001231015
519,623,1881,0.0004521608
520,620,1878,0.0002294779
521,624,1879,0.0009126067
522,630,1887,2.491474E-05
523,632,1897,0.0002503991
524,636,1897,0.0001569986
525,637,1893,0.001194
526,635,1897,0.0005028844
527,637,1899,0.0002770424
528,636,1901,0.002328306
529,634,1911,0.00260891
530,633,1917,0.001652658
531,630,1921,0.003031209
532,625,1929,0.001119018
533,628,1932,0.0006389618
534,630,1929,0.0006769896
535,633,1927,0.001702011
536,635,1941,0.001157805
537,639,1940,0.0003290027
538,641,1943,0.0002703965
539,639,1940,0.0001679063
540,643,1941,0.0004643202
541,642,1943,0.001640975
542,640,1949,8.59797E-06
543,641,1946,0.001259297
544,640,1946,0.001684397
545,644,1966,9.280443E-05
546,655,1964,0.0009729862
547,659,1962,0.0007862151
548,661,1961,0.0006414056
549,665,1965,0.001336753
550,671,1973,0.0001989603
551,672,1982,0.0004428029
552,674,1982,0.00166592
553,675,1983,0.0003150702
554,674,1987,0.0009540319
555,669,1991,0.0005725622
556,671,1998,0.000135392
557,667,1998,7.390976E-05
558,666,1993,2.467632E-05
559,665,1994,0.001199186
560,666,1991,0.0003319979
561,672,1989,0.0006359816
562,675,1991,0.0002790689
563,665,1946,0.002592504
564,662,1945,0.001008153
565,646,1902,0.0001001954
566,644,1915,0.0001721978
567,662,1976,0.0007615089
568,661,1974,0.0002779961
569,674,2015,0.0002682805
570,674,2016,0.001104891
571,667,1989,0.001517996
572,666,1985,3.930926E-05
573,668,1983,0.001478404
574,665,1982,0.0006685033
575,664,1982,0.0018107
576,663,1985,0.001224399
577,657,1995,2.300739E-05
578,663,2005,0.0004471242
579,665,2003,8.243322E-05
580,663,2003,0.0001842976
581,666,2006,0.001249373
582,671,2009,0.001702905
583,697,2069,6.401539E-05
584,697,2072,0.001616001
585,710,2124,2.509356E-05
586,704,2119,0.0005071759
587,699,2132,0.0006580353
588,706,2137,0.0001316071
589,707,2135,0.0002830029
590,705,2142,0.0005419254
591,704,2143,0.0001456141
592,704,2143,0.000653863
593,708,2142,0.000297308
594,711,2139,0.0009579659
595,712,2138,0.0007439852
596,715,2135,0.0006320477
597,722,2134,0.0002429485
