Timestep,Collisions,Density,Minimum_Separation
268,0,59,0.7697509
269,0,56,0.7701546
270,0,57,0.7500031
271,0,59,0.7552425
272,0,58,0.7574006
273,0,58,0.7537377
274,0,56,0.7379652
275,0,57,0.7394348
276,0,57,0.7502629
277,0,57,0.7513499
278,0,57,0.7536745
279,0,60,0.6970944
280,0,59,0.6724631
281,0,61,0.6855797
282,0,59,0.7499943
283,0,58,0.8177727
284,0,57,0.8150066
285,0,59,0.7953283
286,0,59,0.7681251
287,0,56,0.7541903
288,0,55,0.7505169
289,0,53,0.7507353
290,0,53,0.7633389
291,0,53,0.7620646
292,0,53,0.7712517
293,0,55,0.7842225
294,0,56,0.7949654
295,0,52,0.7849088
296,0,55,0.6838409
297,0,54,0.5658798
298,0,55,0.5205337
299,0,57,0.5869024
300,0,58,0.7506937
301,0,56,0.7678712
302,0,56,0.7874721
303,0,58,0.77855
304,0,59,0.7767888
305,0,62,0.7850711
306,0,62,0.7884142
307,0,62,0.7753139
308,0,58,0.757934
309,0,55,0.7495853
310,0,56,0.7500097
311,0,56,0.5924375
312,2,60,0.4599624
313,2,62,0.3797377
314,1,63,0.4248392
315,0,63,0.5926907
316,0,64,0.7635739
317,0,65,0.6870877
318,0,64,0.711206
319,0,62,0.7172573
320,0,61,0.7312472
321,0,61,0.7504889
322,0,61,0.7545063
323,0,59,0.7372009
324,0,59,0.7499992
325,0,57,0.7543426
326,0,59,0.5880448
327,1,60,0.4627506
328,1,64,0.4463551
329,0,65,0.5695598
330,0,61,0.7420053
331,0,61,0.7516283
332,0,62,0.7492991
333,0,61,0.7514384
334,0,62,0.7405944
335,0,62,0.6883909
336,0,64,0.6552467
337,0,67,0.6522168
338,0,70,0.6117661
339,0,71,0.5589857
340,0,70,0.5660138
341,0,68,0.6320467
342,1,69,0.4880472
343,1,70,0.3834557
344,1,66,0.3957358
345,0,65,0.5395865
346,0,68,0.5949751
347,0,67,0.5557702
348,0,69,0.5848197
349,1,71,0.4747804
350,1,71,0.4620173
351,0,69,0.5834523
352,1,70,0.4569325
353,1,74,0.4240892
354,0,72,0.5391332
355,0,73,0.750003
356,0,73,0.7745945
357,0,75,0.7574106
358,0,76,0.6977132
359,0,72,0.6671582
360,0,72,0.6983149
361,0,72,0.6013473
362,1,72,0.4841223
363,1,77,0.4634707
364,0,77,0.5716227
365,0,79,0.7123424
366,0,79,0.6801711
367,0,78,0.6650341
368,0,76,0.67059
369,0,74,0.5970162
370,1,73,0.4688643
371,1,78,0.4458724
372,0,78,0.5628445
373,0,82,0.6263469
374,0,81,0.5018442
375,1,78,0.4683822
376,1,76,0.4531504
377,1,80,0.3716336
378,1,76,0.4297091
379,1,71,0.4882818
380,1,73,0.4402546
381,0,73,0.5040811
382,0,73,0.5039621
383,0,68,0.6242595
384,0,67,0.6207496
385,1,69,0.4922892
386,1,68,0.4567325
387,0,68,0.5549546
388,0,66,0.7500033
389,0,66,0.7553759
390,0,70,0.7524285
391,0,70,0.7182564
392,0,67,0.7089067
393,0,67,0.715227
394,0,68,0.7276395
395,0,71,0.6880744
396,0,73,0.6771853
397,0,70,0.6490953
398,0,75,0.5980811
399,0,76,0.6299919
400,0,77,0.6219639
401,0,76,0.5572663
402,1,72,0.4760533
403,1,68,0.482051
404,1,71,0.4453828
405,2,70,0.4116079
406,1,69,0.4818555
407,0,71,0.5823998
408,0,75,0.7501029
409,0,73,0.6562394
410,0,69,0.649852
411,0,67,0.655967
412,0,64,0.606355
413,0,63,0.5631395
414,0,63,0.6296356
415,0,64,0.6918038
416,0,66,0.7500026
417,0,68,0.7400836
418,0,68,0.6591351
419,0,67,0.5312133
420,1,67,0.4449579
421,1,69,0.4484114
422,0,70,0.5209683
423,1,70,0.4961535
424,0,68,0.5795017
425,0,68,0.7088163
426,0,67,0.7499991
427,0,65,0.750001
428,0,65,0.7280584
429,0,70,0.7505281
430,0,67,0.7192852
431,0,66,0.7264614
432,0,68,0.7346213
433,0,66,0.7506955
434,0,64,0.7589083
435,0,65,0.7572191
436,0,66,0.7639436
437,0,67,0.7738174
438,0,71,0.75
439,0,69,0.6863877
440,0,67,0.6178817
441,0,69,0.574755
442,0,69,0.5774191
443,0,71,0.589758
444,0,72,0.5342247
445,0,74,0.5006065
446,1,72,0.4633575
447,1,72,0.462034
448,0,71,0.5671253
449,0,72,0.5348957
450,0,72,0.5236822
451,0,70,0.6164978
452,0,70,0.7547421
453,0,71,0.7555317
454,0,71,0.7685026
455,0,67,0.7744233
456,0,66,0.7506891
457,0,65,0.7253807
458,0,62,0.7446383
459,0,61,0.7500039
460,0,63,0.7368351
461,0,66,0.7559969
462,0,69,0.7279291
463,0,68,0.7500098
464,0,66,0.7494475
465,0,65,0.752341
466,0,67,0.7514203
467,0,64,0.7168233
468,0,64,0.6447853
469,0,66,0.5898366
470,0,66,0.5776403
471,0,66,0.5443001
472,0,69,0.5056271
473,0,68,0.5223529
474,0,68,0.5392548
475,0,70,0.6552413
476,0,70,0.6186572
477,0,71,0.591053
478,0,71,0.5745225
479,0,70,0.5532885
480,0,71,0.5017421
481,1,65,0.4791306
482,1,61,0.4965023
483,0,62,0.5120766
484,1,62,0.4772436
485,0,59,0.502142
486,0,62,0.5095466
487,0,62,0.5423052
488,1,65,0.4784845
489,1,67,0.4502066
