Timestep,Collisions,Density,Minimum_Separation
274,1,369,0.3345172
275,1,359,0.3435714
276,1,361,0.297238
277,1,361,0.3509048
278,1,349,0.3402506
279,0,345,0.4295966
280,0,350,0.430013
281,0,360,0.4044894
282,0,353,0.4242072
283,0,352,0.4585524
284,0,359,0.4109796
285,0,349,0.423229
286,1,351,0.3776808
287,1,353,0.3883218
288,1,354,0.3244702
289,4,358,0.3258874
290,2,359,0.3288964
291,1,361,0.272403
292,1,365,0.3159098
293,1,362,0.2968034
294,1,356,0.377697
295,1,356,0.3869308
296,1,357,0.3407698
297,1,352,0.3946088
298,1,353,0.3838878
299,0,350,0.4095802
300,1,350,0.325024
301,1,350,0.3404678
302,1,351,0.2992528
303,1,360,0.3580376
304,2,366,0.3513092
305,0,359,0.4043606
306,0,355,0.4370946
307,0,357,0.4040428
308,0,365,0.4247326
309,0,359,0.4293514
310,2,363,0.3722168
311,1,361,0.3953436
312,2,363,0.319622
313,1,367,0.3439004
314,1,359,0.3081722
315,1,368,0.372444
316,1,368,0.3408726
317,0,364,0.4093012
318,0,364,0.454112
319,0,371,0.4557397
320,0,371,0.4643653
321,0,361,0.4745051
322,0,351,0.4561977
323,0,353,0.4725066
324,0,347,0.4294622
325,0,353,0.406604
326,0,341,0.4094064
327,1,343,0.3570804
328,0,345,0.4047542
329,1,349,0.3585342
330,0,350,0.412314
331,0,350,0.4373568
332,0,348,0.4389396
333,0,338,0.4527228
334,0,340,0.4345172
335,0,340,0.4565844
336,0,337,0.4571454
337,0,338,0.4813226
338,0,348,0.4958258
339,0,344,0.4693916
340,0,354,0.437129
341,0,348,0.4528012
342,1,356,0.394878
343,0,352,0.4135418
344,1,354,0.3950486
345,1,353,0.3778284
346,0,354,0.4314016
347,1,344,0.3948514
348,0,343,0.431079
349,0,337,0.4145132
350,0,343,0.410149
351,0,349,0.4142954
352,1,349,0.3908944
353,0,351,0.4384856
354,0,353,0.4178712
355,0,351,0.4241986
356,0,351,0.4026874
357,0,349,0.4245671
358,0,351,0.433213
359,0,355,0.4005128
360,0,360,0.4296752
361,1,364,0.399721
362,0,364,0.4192032
363,1,362,0.3238728
364,1,368,0.3285426
365,1,366,0.2786972
366,1,353,0.328852
367,1,365,0.3153118
368,0,360,0.4017716
369,1,351,0.3945998
370,0,354,0.4041256
371,0,359,0.4000618
372,0,357,0.4036038
373,2,353,0.3314042
374,2,355,0.3592044
375,1,351,0.3280122
376,1,353,0.39682
377,1,346,0.395839
378,0,338,0.4088368
379,1,338,0.3658172
380,0,350,0.4227976
381,1,358,0.3959356
382,1,358,0.3798998
383,1,354,0.3676872
384,1,365,0.3764926
385,0,363,0.4462282
386,0,366,0.42981
387,0,374,0.4128694
388,0,370,0.4196192
389,0,364,0.400349
390,0,366,0.4196122
391,0,371,0.4176148
392,0,365,0.4155864
393,0,367,0.4423956
394,2,367,0.3871313
395,1,361,0.397307
396,0,361,0.428729
397,2,360,0.3685706
398,0,368,0.4084124
399,2,370,0.363653
400,0,378,0.414967
401,1,370,0.3999128
402,1,366,0.3988394
403,1,358,0.3798196
404,0,355,0.4042496
405,4,366,0.3521666
406,2,362,0.3837956
407,1,360,0.3866188
408,2,365,0.3904544
409,1,367,0.395099
410,0,367,0.4215378
411,0,363,0.462936
412,0,370,0.4471192
413,0,370,0.445676
414,0,362,0.4699986
415,2,373,0.3702822
416,2,369,0.3627504
417,0,367,0.406553
418,1,366,0.395059
419,0,369,0.4421746
420,2,373,0.3695538
421,1,369,0.371464
422,6,375,0.3193948
423,4,372,0.3673256
424,2,371,0.352075
425,1,365,0.3527298
426,1,365,0.3884022
427,1,360,0.363461
428,0,346,0.4134419
429,0,338,0.4127314
430,0,336,0.4228036
431,2,335,0.3718862
432,1,339,0.3587152
433,1,340,0.372761
434,0,343,0.4245532
435,1,345,0.38231
436,1,341,0.3853984
437,0,349,0.4170878
438,3,347,0.397554
439,2,358,0.37497
440,0,354,0.4100654
441,3,354,0.3756018
442,1,356,0.3712382
443,0,358,0.4371837
444,0,360,0.4341284
445,0,354,0.41999
446,0,360,0.4108426
447,1,360,0.3982552
448,0,358,0.4450464
449,1,351,0.346934
450,2,353,0.340484
451,2,353,0.296703
452,1,357,0.3445846
453,1,361,0.3808532
454,1,355,0.356269
455,0,357,0.4157266
456,0,361,0.4563924
457,0,361,0.4729552
458,0,361,0.410173
459,0,368,0.4370674
460,1,366,0.364966
461,1,364,0.392865
462,2,368,0.3614684
463,0,366,0.4172164
464,1,364,0.3482068
465,1,366,0.3778996
466,0,370,0.4035134
467,0,374,0.422069
468,1,368,0.3428332
469,1,371,0.3635972
470,2,373,0.327379
471,3,381,0.377609
472,1,386,0.3886644
473,0,391,0.4111452
474,0,391,0.4005334
475,1,397,0.3833598
476,0,395,0.4113791
477,0,388,0.420847
478,4,386,0.3662282
479,2,386,0.3921872
480,0,376,0.4004294
481,0,382,0.4336583
482,0,371,0.4204184
483,0,376,0.4510584
484,0,386,0.4177174
485,1,378,0.3856938
486,0,379,0.412246
487,1,379,0.3845732
488,0,388,0.4269652
489,1,383,0.3378248
490,2,381,0.3486844
491,4,370,0.3032332
492,4,367,0.3292532
493,2,376,0.3477896
494,2,378,0.3419464
495,1,379,0.3689352
496,1,375,0.3369424
497,0,389,0.4049496
498,1,379,0.3737698
499,0,384,0.4425898
