Timestep,Collisions,Density,Minimum_Separation
266,0,106,0.6470464
267,0,104,0.6506771
268,0,102,0.6762545
269,0,96,0.7100666
270,0,96,0.6751016
271,0,94,0.7113754
272,0,94,0.7160442
273,0,93,0.7127507
274,0,93,0.7323269
275,0,91,0.7438648
276,0,92,0.7150641
277,0,93,0.7312068
278,0,91,0.7423618
279,0,91,0.7187007
280,0,89,0.7351502
281,0,89,0.7090458
282,0,90,0.6967133
283,0,91,0.7231544
284,0,91,0.6914393
285,0,93,0.7316072
286,0,90,0.7020116
287,0,90,0.7166638
288,0,89,0.7329404
289,0,89,0.7267278
290,0,85,0.6995258
291,0,87,0.7143297
292,0,86,0.7316497
293,0,85,0.7425495
294,0,82,0.7549824
295,0,82,0.7537298
296,0,82,0.7527473
297,0,81,0.6901069
298,0,82,0.7214253
299,0,78,0.7500025
300,0,79,0.7256548
301,0,78,0.7342874
302,0,76,0.7417206
303,0,76,0.7338818
304,0,78,0.7319639
305,0,76,0.7472226
306,0,77,0.7524005
307,0,77,0.7350677
308,0,75,0.7029402
309,0,71,0.7203177
310,0,68,0.735934
311,0,67,0.7317864
312,0,67,0.7220343
313,0,68,0.7499989
314,0,67,0.7335419
315,0,68,0.6624755
316,0,68,0.5995063
317,0,68,0.5698665
318,0,69,0.5908921
319,0,67,0.6344181
320,0,65,0.6898406
321,0,63,0.7500213
322,0,64,0.7562106
323,0,64,0.7233388
324,0,63,0.7372279
325,0,61,0.7467446
326,0,60,0.6955546
327,0,62,0.7149087
328,0,60,0.7355989
329,0,57,0.749998
330,0,58,0.7558786
331,0,56,0.754486
332,0,55,0.7533603
333,0,55,0.7403785
334,0,55,0.7337633
335,0,51,0.7500018
336,0,50,0.7302489
337,0,48,0.7374074
338,0,50,0.6939471
339,0,50,0.741668
340,0,48,0.7196592
341,0,44,0.7340174
342,0,45,0.7389601
343,0,47,0.7207132
344,0,43,0.7354434
345,0,43,0.7499992
346,0,40,0.7404399
347,0,39,0.7047207
348,0,39,0.7233465
349,0,39,0.7300883
350,0,40,0.7406581
351,0,38,0.7499995
352,0,38,0.7540843
353,0,36,0.7507202
354,0,36,0.7239802
355,0,36,0.7378968
356,0,36,0.7500036
357,0,35,0.7522332
358,0,35,0.751293
359,0,35,0.7500094
360,0,33,0.7512358
361,0,33,0.7542797
362,0,33,0.7570261
363,0,33,0.7566779
364,0,33,0.7597839
365,0,31,0.7625515
366,0,29,0.739392
367,0,27,0.7499964
368,0,28,0.7500015
369,0,26,0.7299783
370,0,26,0.6839251
371,0,25,0.7178819
372,0,24,0.7022424
373,0,24,0.7197433
374,0,24,0.7355919
375,0,23,0.7499956
376,0,23,0.7614543
377,0,21,0.7507784
378,0,21,0.7563353
379,0,21,0.7516264
380,0,20,0.7254248
381,0,19,0.7444096
382,0,18,0.7501097
383,0,19,0.7408497
384,0,18,0.7058902
385,0,17,0.6950088
386,0,17,0.6802558
387,0,17,0.6621993
388,0,16,0.6805368
389,0,15,0.7143387
390,0,15,0.7434696
391,0,14,0.7435834
392,0,15,0.7614505
393,0,15,0.7416037
394,0,14,0.7500003
395,0,14,0.7280192
396,0,14,0.7356974
397,0,14,0.7499995
398,0,14,0.7584856
399,0,14,0.7655684
400,0,13,0.7299471
401,0,13,0.7404286
402,0,14,0.7499951
403,0,14,0.7537278
404,0,14,0.7552161
405,0,14,0.755729
406,0,13,0.7572165
407,0,11,0.7589673
408,0,11,0.7604486
409,0,12,0.760608
410,0,11,0.7595836
411,0,11,0.7573275
412,0,11,0.7603544
413,0,10,0.7623382
414,0,10,0.7632319
415,0,10,0.763157
416,0,10,0.7367689
417,0,10,0.7499992
418,0,9,0.7552463
419,0,9,0.7510695
420,0,9,0.750013
421,0,9,0.7512395
422,0,9,0.7541217
423,0,8,0.758125
424,0,7,0.7628627
425,0,7,0.7680154
426,0,7,0.7785798
427,0,7,0.7949451
428,0,7,0.8149191
429,0,6,0.804031
430,0,6,0.7997901
431,0,6,0.8005505
432,0,6,0.8049378
433,0,6,0.8118243
434,0,6,0.8203588
435,0,6,0.8298739
436,0,6,0.8398538
437,0,6,0.8499672
438,0,6,0.8529102
439,0,6,0.8536171
440,0,6,0.8542525
441,0,4,0.8875625
442,0,4,0.8957332
443,0,4,0.9033588
444,0,4,0.9104363
445,0,3,0.9169512
446,0,3,0.9229581
447,0,2,0.928472
448,0,2,0.9334901
449,0,2,0.9380976
450,0,2,0.9422812
451,0,2,0.9460896
452,0,1,1.283996
453,0,1,1.294131
454,0,1,1.303362
455,0,1,1.311752
456,0,1,1.319376
