Timestep,Collisions,Density,Minimum_Separation
262,271,1022,0.006999075
263,265,1027,0.003818512
264,276,1032,0.0003670454
265,268,1001,0.001852989
266,271,1022,0.0004144907
267,282,1033,0.0001012683
268,278,1033,0.0003299713
269,281,1041,0.002632499
270,281,1045,0.003164917
271,286,1047,0.001660168
272,289,1063,0.003288031
273,291,1061,0.001527488
274,289,1068,0.00448221
275,289,1093,0.001904488
276,284,1107,0.0003778934
277,298,1113,0.003208399
278,305,1123,0.0005972981
279,307,1135,0.004440218
280,308,1139,0.003937602
281,314,1148,0.0002638698
282,322,1134,0.002032042
283,346,1165,0.0006894022
284,352,1180,0.0003585219
285,350,1162,0.008738935
286,347,1177,0.0007546991
287,362,1213,0.0003232062
288,360,1237,0.002873063
289,353,1243,0.0004219711
290,360,1255,0.001015693
291,366,1268,0.0005515814
292,372,1279,0.0002292991
293,375,1299,0.001128912
294,368,1292,0.0005013943
295,365,1285,0.0008431077
296,355,1255,0.004956007
297,353,1245,0.002131458
298,351,1260,0.0008296967
299,361,1285,0.004607201
300,378,1286,0.001351327
301,384,1312,0.0007030405
302,388,1325,0.00263077
303,393,1366,0.001214027
304,394,1378,4.899502E-05
305,399,1384,0.002293706
306,391,1340,0.0006558299
307,403,1333,0.0003365874
308,402,1328,0.0005183816
309,398,1373,0.001796365
310,408,1377,0.00211814
311,418,1400,0.0002308935
312,432,1438,9.506941E-06
313,423,1441,3.492832E-05
314,418,1414,0.001746796
315,428,1455,0.002595723
316,448,1465,0.0002653003
317,444,1477,0.001224816
318,442,1443,0.003181189
319,443,1448,0.0006033182
320,443,1453,0.0001283884
321,436,1440,0.000381887
322,444,1443,0.003906608
323,440,1444,1.096725E-05
324,440,1424,0.0001123026
325,440,1415,0.0003499985
326,435,1420,0.001584709
327,429,1423,6.771088E-05
328,423,1449,0.0009999871
329,429,1462,0.0005290508
330,436,1464,0.0001226068
331,445,1473,0.0001451969
332,453,1498,0.001048177
333,454,1507,0.005842626
334,453,1505,0.0001387
335,456,1506,0.001166545
336,464,1503,0.0008479953
337,471,1532,5.316734E-05
338,477,1530,0.001635075
339,464,1484,0.001240522
340,477,1492,0.0009522438
341,465,1484,0.002808094
342,474,1485,0.0001125932
343,474,1494,0.0009820461
344,475,1532,2.330542E-05
345,480,1526,0.0005627796
346,485,1522,0.0002321005
347,485,1541,0.0002160072
348,485,1549,0.001129508
349,485,1542,0.001809001
350,497,1538,0.001267076
351,502,1543,0.001046419
352,494,1545,0.0005686283
353,494,1604,0.003275782
354,510,1613,0.0003128052
355,517,1633,0.0006979704
356,511,1653,0.0001938939
357,514,1669,0.0009514987
358,510,1673,0.00184189
359,519,1638,0.001818419
360,523,1641,0.0006293952
361,528,1636,0.0009342134
362,509,1578,0.0001266003
363,524,1636,0.0005102754
364,504,1636,0.002325058
365,515,1680,0.0007819533
366,532,1682,0.0001938343
367,536,1681,0.001147091
368,536,1688,0.0004780293
369,525,1697,0.001103044
370,516,1646,0.001168191
371,523,1654,0.0002954006
372,521,1629,0.001871109
373,529,1617,0.001470089
374,523,1645,0.0006204098
375,518,1602,0.0001132488
376,529,1625,0.0001975894
377,510,1608,3.511459E-05
378,512,1575,0.0007307827
379,512,1584,0.00020089
380,516,1582,0.001339078
381,548,1658,4.196167E-05
382,551,1655,0.0005204082
383,521,1606,0.0006712079
384,522,1615,0.0004712939
385,531,1643,6.198883E-05
386,538,1648,9.298325E-05
387,523,1636,0.000251314
388,521,1639,0.0005572438
389,518,1653,0.0007698983
390,534,1656,0.001827955
391,539,1651,1.80006E-05
392,530,1621,0.00198698
393,528,1593,0.0007567406
394,557,1675,0.0001441985
395,564,1748,0.00119698
396,563,1753,0.000846684
397,558,1752,0.0004780293
398,549,1754,7.450581E-05
399,545,1789,0.0003608018
400,571,1830,0.001146495
401,583,1839,0.0003681928
402,598,1844,0.001606941
403,605,1844,2.098083E-05
404,595,1826,0.002278805
405,610,1814,5.868077E-05
406,585,1811,0.0009609014
407,585,1814,0.0008239299
408,591,1783,0.002137184
409,602,1820,0.0003789961
410,603,1819,4.178286E-05
411,611,1833,0.001514435
412,605,1853,0.001102105
413,607,1873,0.0004999638
414,601,1862,0.000221014
415,597,1875,0.001159549
416,602,1862,0.000115633
417,586,1823,0.0001600087
418,595,1830,3.802776E-05
419,586,1845,0.0006422997
420,592,1840,0.0007719994
421,591,1850,0.004334301
422,582,1824,0.00110393
423,585,1830,0.0004173964
424,614,1865,0.0006458014
425,591,1796,0.0008380413
426,605,1865,0.0002074987
427,598,1796,0.002446055
428,625,1874,0.0002723038
429,614,1844,0.0003875308
430,610,1814,0.0001000166
431,621,1847,0.000295043
432,582,1747,0.001805484
