Timestep,Collisions,Density,Minimum_Separation
233,9,46,0.0206846
234,8,50,0.03038013
235,8,48,0.0154109
236,12,54,0.0117712
237,10,54,0.03023869
238,9,53,0.02869564
239,14,62,0.004135102
240,14,63,0.0442996
241,12,64,0.00451459
242,10,55,0.006971359
243,11,56,0.009687304
244,6,45,0.02458555
245,12,45,0.0500465
246,8,40,0.08134979
247,7,40,0.01248148
248,8,40,0.05420339
249,7,40,0.03608203
250,4,44,0.0822567
251,4,41,0.09585127
252,6,44,0.07950678
253,5,41,0.05954897
254,5,43,0.05144806
255,7,41,0.05078922
256,4,39,0.04154251
257,5,42,0.02047038
258,6,43,0.0104998
259,8,42,0.01375109
260,6,40,0.02839099
261,5,34,0.05292159
262,5,35,0.03775674
263,5,36,0.04824525
264,6,40,0.01988542
265,6,38,0.01209581
266,6,41,0.03754252
267,6,45,0.02751499
268,7,44,0.0505019
269,5,40,0.0451716
270,6,42,0.01854283
271,6,41,0.02097207
272,4,40,0.04966277
273,5,41,0.04751581
274,6,41,0.05383432
275,5,38,0.08530021
276,5,39,0.01518291
277,5,42,0.06188375
278,5,45,0.05498159
279,7,49,0.045789
280,8,46,0.0346415
281,6,46,0.009322524
282,5,41,0.0222882
283,4,41,0.05047274
284,5,42,0.01326907
285,6,45,0.1024371
286,4,40,0.0702948
287,3,40,0.03425401
288,4,43,0.001520038
289,4,39,0.0158366
290,3,38,0.05207175
291,3,37,0.04458869
292,3,35,0.01181233
293,4,35,0.09548724
294,4,34,0.06079996
295,3,34,0.02445847
296,4,34,0.008808792
297,4,33,0.04160094
298,4,33,0.00425899
299,4,30,0.03284198
300,1,24,0.05952585
301,2,24,0.07759923
302,2,24,0.04618788
303,2,24,0.06389129
304,2,26,0.1282958
305,1,24,0.1429842
306,2,24,0.1041823
307,2,21,0.1205597
308,2,21,0.1900661
309,2,23,0.2440223
310,2,22,0.2849169
311,2,22,0.3145729
312,2,22,0.3010589
313,2,21,0.2766194
314,1,20,0.2171066
315,1,16,0.1277379
316,1,16,0.08794987
317,1,15,0.072088
318,1,16,0.05751878
319,1,16,0.03510839
320,1,16,0.03403628
321,1,16,0.09024793
322,1,15,0.1343046
323,1,15,0.1232985
324,1,16,0.05598235
325,2,17,0.03067964
326,2,16,0.01314467
327,1,14,0.03695589
328,1,13,0.03399771
329,1,13,0.03770971
330,1,14,0.03886354
331,1,13,0.03754932
332,2,13,0.03428406
333,1,13,0.02888465
334,1,13,0.07409763
335,1,12,0.07226288
336,1,12,0.08192962
337,1,12,0.08648759
338,0,11,0.4584779
339,0,11,0.4406602
340,0,11,0.4053641
341,0,11,0.4455692
342,1,11,0.3829482
343,1,11,0.302453
344,1,11,0.2685108
345,1,11,0.2733989
346,1,11,0.2787853
347,1,14,0.2841716
348,2,20,0.2895578
349,2,19,0.294944
350,2,20,0.2846648
351,0,16,0.4277478
352,0,17,0.4027438
353,1,17,0.3540444
354,1,17,0.2195418
355,2,17,0.08944026
356,4,17,0.05202276
357,4,18,0.0885908
358,3,18,0.1358712
359,2,17,0.1542645
360,2,17,0.1783515
361,3,20,0.2178302
362,3,24,0.2326788
363,3,23,0.1926015
364,2,18,0.107802
365,2,18,0.04488045
366,2,18,0.005217314
367,3,17,0.04637462
368,3,18,0.08015376
369,4,18,0.1080476
370,4,18,0.131283
371,3,20,0.1501462
372,3,20,0.1653404
373,4,20,0.1774892
374,3,17,0.2457914
375,2,17,0.2404254
376,1,17,0.2634125
377,1,17,0.2765977
378,1,18,0.2493595
379,1,18,0.1766461
380,1,18,0.1376298
381,2,20,0.1051212
382,6,22,0.01754451
383,5,22,0.03692317
384,6,27,0.03650099
